"forecast_date","target","target_end_date","location","location_name","type","quantile","value"
2021-05-03,"4 wk ahead inc death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.1,349
2021-05-03,"4 wk ahead inc death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.15,367
2021-05-03,"4 wk ahead inc death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.2,383
2021-05-03,"4 wk ahead inc death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.25,396
2021-05-03,"4 wk ahead inc death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.3,407
2021-05-03,"4 wk ahead inc death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.35,417
2021-05-03,"4 wk ahead inc death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.4,426
2021-05-03,"4 wk ahead inc death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.45,435
2021-05-03,"4 wk ahead inc death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.5,444
2021-05-03,"4 wk ahead inc death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.55,454
2021-05-03,"4 wk ahead inc death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.6,463
2021-05-03,"4 wk ahead inc death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.65,473
2021-05-03,"4 wk ahead inc death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.7,484
2021-05-03,"4 wk ahead inc death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.75,496
2021-05-03,"4 wk ahead inc death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.8,509
2021-05-03,"4 wk ahead inc death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.85,524
2021-05-03,"4 wk ahead inc death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.9,543
2021-05-03,"4 wk ahead inc death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.95,568
2021-05-03,"4 wk ahead inc death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.975,593
2021-05-03,"4 wk ahead inc death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.99,620
2021-05-03,"1 wk ahead cum death",2021-05-08,"PL72","Dolnoslaskie Province","point",NA,4613
2021-05-03,"2 wk ahead cum death",2021-05-15,"PL72","Dolnoslaskie Province","point",NA,4964
2021-05-03,"3 wk ahead cum death",2021-05-22,"PL72","Dolnoslaskie Province","point",NA,5358
2021-05-03,"4 wk ahead cum death",2021-05-29,"PL72","Dolnoslaskie Province","point",NA,5802
2021-05-03,"1 wk ahead cum death",2021-05-08,"PL72","Dolnoslaskie Province","quantile",0.01,4491
2021-05-03,"1 wk ahead cum death",2021-05-08,"PL72","Dolnoslaskie Province","quantile",0.025,4512
2021-05-03,"1 wk ahead cum death",2021-05-08,"PL72","Dolnoslaskie Province","quantile",0.05,4528
2021-05-03,"1 wk ahead cum death",2021-05-08,"PL72","Dolnoslaskie Province","quantile",0.1,4546
2021-05-03,"1 wk ahead cum death",2021-05-08,"PL72","Dolnoslaskie Province","quantile",0.15,4560
2021-05-03,"1 wk ahead cum death",2021-05-08,"PL72","Dolnoslaskie Province","quantile",0.2,4570
2021-05-03,"1 wk ahead cum death",2021-05-08,"PL72","Dolnoslaskie Province","quantile",0.25,4579
2021-05-03,"1 wk ahead cum death",2021-05-08,"PL72","Dolnoslaskie Province","quantile",0.3,4586
2021-05-03,"1 wk ahead cum death",2021-05-08,"PL72","Dolnoslaskie Province","quantile",0.35,4593
2021-05-03,"1 wk ahead cum death",2021-05-08,"PL72","Dolnoslaskie Province","quantile",0.4,4600
2021-05-03,"1 wk ahead cum death",2021-05-08,"PL72","Dolnoslaskie Province","quantile",0.45,4607
2021-05-03,"1 wk ahead cum death",2021-05-08,"PL72","Dolnoslaskie Province","quantile",0.5,4613
2021-05-03,"1 wk ahead cum death",2021-05-08,"PL72","Dolnoslaskie Province","quantile",0.55,4620
2021-05-03,"1 wk ahead cum death",2021-05-08,"PL72","Dolnoslaskie Province","quantile",0.6,4626
2021-05-03,"1 wk ahead cum death",2021-05-08,"PL72","Dolnoslaskie Province","quantile",0.65,4632
2021-05-03,"1 wk ahead cum death",2021-05-08,"PL72","Dolnoslaskie Province","quantile",0.7,4640
2021-05-03,"1 wk ahead cum death",2021-05-08,"PL72","Dolnoslaskie Province","quantile",0.75,4648
2021-05-03,"1 wk ahead cum death",2021-05-08,"PL72","Dolnoslaskie Province","quantile",0.8,4656
2021-05-03,"1 wk ahead cum death",2021-05-08,"PL72","Dolnoslaskie Province","quantile",0.85,4667
2021-05-03,"1 wk ahead cum death",2021-05-08,"PL72","Dolnoslaskie Province","quantile",0.9,4680
2021-05-03,"1 wk ahead cum death",2021-05-08,"PL72","Dolnoslaskie Province","quantile",0.95,4698
2021-05-03,"1 wk ahead cum death",2021-05-08,"PL72","Dolnoslaskie Province","quantile",0.975,4715
2021-05-03,"1 wk ahead cum death",2021-05-08,"PL72","Dolnoslaskie Province","quantile",0.99,4735
2021-05-03,"2 wk ahead cum death",2021-05-15,"PL72","Dolnoslaskie Province","quantile",0.01,4781
2021-05-03,"2 wk ahead cum death",2021-05-15,"PL72","Dolnoslaskie Province","quantile",0.025,4807
2021-05-03,"2 wk ahead cum death",2021-05-15,"PL72","Dolnoslaskie Province","quantile",0.05,4833
2021-05-03,"2 wk ahead cum death",2021-05-15,"PL72","Dolnoslaskie Province","quantile",0.1,4862
2021-05-03,"2 wk ahead cum death",2021-05-15,"PL72","Dolnoslaskie Province","quantile",0.15,4882
2021-05-03,"2 wk ahead cum death",2021-05-15,"PL72","Dolnoslaskie Province","quantile",0.2,4897
2021-05-03,"2 wk ahead cum death",2021-05-15,"PL72","Dolnoslaskie Province","quantile",0.25,4910
2021-05-03,"2 wk ahead cum death",2021-05-15,"PL72","Dolnoslaskie Province","quantile",0.3,4921
2021-05-03,"2 wk ahead cum death",2021-05-15,"PL72","Dolnoslaskie Province","quantile",0.35,4932
2021-05-03,"2 wk ahead cum death",2021-05-15,"PL72","Dolnoslaskie Province","quantile",0.4,4943
2021-05-03,"2 wk ahead cum death",2021-05-15,"PL72","Dolnoslaskie Province","quantile",0.45,4953
2021-05-03,"2 wk ahead cum death",2021-05-15,"PL72","Dolnoslaskie Province","quantile",0.5,4964
2021-05-03,"2 wk ahead cum death",2021-05-15,"PL72","Dolnoslaskie Province","quantile",0.55,4974
2021-05-03,"2 wk ahead cum death",2021-05-15,"PL72","Dolnoslaskie Province","quantile",0.6,4984
2021-05-03,"2 wk ahead cum death",2021-05-15,"PL72","Dolnoslaskie Province","quantile",0.65,4995
2021-05-03,"2 wk ahead cum death",2021-05-15,"PL72","Dolnoslaskie Province","quantile",0.7,5006
2021-05-03,"2 wk ahead cum death",2021-05-15,"PL72","Dolnoslaskie Province","quantile",0.75,5016
2021-05-03,"2 wk ahead cum death",2021-05-15,"PL72","Dolnoslaskie Province","quantile",0.8,5029
2021-05-03,"2 wk ahead cum death",2021-05-15,"PL72","Dolnoslaskie Province","quantile",0.85,5045
2021-05-03,"2 wk ahead cum death",2021-05-15,"PL72","Dolnoslaskie Province","quantile",0.9,5064
2021-05-03,"2 wk ahead cum death",2021-05-15,"PL72","Dolnoslaskie Province","quantile",0.95,5093
2021-05-03,"2 wk ahead cum death",2021-05-15,"PL72","Dolnoslaskie Province","quantile",0.975,5119
2021-05-03,"2 wk ahead cum death",2021-05-15,"PL72","Dolnoslaskie Province","quantile",0.99,5149
2021-05-03,"3 wk ahead cum death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.01,5117
2021-05-03,"3 wk ahead cum death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.025,5153
2021-05-03,"3 wk ahead cum death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.05,5184
2021-05-03,"3 wk ahead cum death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.1,5225
2021-05-03,"3 wk ahead cum death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.15,5251
2021-05-03,"3 wk ahead cum death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.2,5272
2021-05-03,"3 wk ahead cum death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.25,5290
2021-05-03,"3 wk ahead cum death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.3,5305
2021-05-03,"3 wk ahead cum death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.35,5319
2021-05-03,"3 wk ahead cum death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.4,5332
2021-05-03,"3 wk ahead cum death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.45,5344
